open,high,low,close,volume,dividends,stock splits,capital gains,symbol
310.5837474506331,314.4385899779849,310.05300332026394,312.7066955566406,91523300,0.0,0.0,0.0,SPY
313.5190998844494,313.6312767687232,306.60124957179545,309.10662841796875,105877900,1.339,0.0,0.0,SPY
304.4791385251408,305.8159605137822,300.7678013856903,305.6663818359375,99450800,0.0,0.0,0.0,SPY
307.16218504731637,309.34036245461033,304.62873326507275,308.7794494628906,63612100,0.0,0.0,0.0,SPY
309.3403963914159,309.6208671826553,301.11376670774126,301.61859130859375,93112200,0.0,0.0,0.0,SPY
300.2909783866585,305.5074020863109,298.9634856405154,302.42242431640625,76681300,0.0,0.0,0.0,SPY
301.56244500284976,308.10636341964545,300.6837164909055,307.311767578125,71069400,0.0,0.0,0.0,SPY
311.5092143613189,313.1358363795678,310.50892284308117,312.416015625,64584600,0.0,0.0,0.0,SPY
312.21026614745807,312.9581309282604,310.01337412618363,310.7145080566406,51304000,0.0,0.0,0.0,SPY
311.38763478451114,316.2488420251978,311.19132524882815,313.07037353515625,104081100,0.0,0.0,0.0,SPY
315.68793553319546,316.6695117608034,313.18255678657926,315.0802917480469,88698700,0.0,0.0,0.0,SPY
310.08828201733905,315.0523096322458,309.61150165491927,312.0888366699219,89431100,0.0,0.0,0.0,SPY
314.1641380536075,317.81002935219834,314.1174071960067,317.6230773925781,45713100,0.0,0.0,0.0,SPY
317.7632668791493,319.87602637009286,312.5935735514593,313.10772705078125,90128900,0.0,0.0,0.0,SPY
316.08985629179574,319.3711720921662,316.06181207680163,318.557861328125,56999600,0.0,0.0,0.0,SPY
320.51173470268236,321.446580054868,319.5862184041517,321.3811340332031,45242500,0.0,0.0,0.0,SPY
323.0452010134728,324.7185824068503,322.4188705197347,324.25115966796875,59528600,0.0,0.0,0.0,SPY
326.8126325547645,330.9539912427605,326.31716558452143,329.46759033203125,80388500,0.0,0.0,0.0,SPY
329.3273251658497,329.5049480681437,326.3451661589768,327.3174133300781,73255500,0.0,0.0,0.0,SPY
327.8970129734575,329.00012366118165,324.5222348874838,325.2607421875,57727900,0.0,0.0,0.0,SPY
321.31572290825386,325.3449045314286,320.7735250979555,324.8587951660156,60357700,0.0,0.0,0.0,SPY
326.2236514690824,327.89703276775333,324.48485267287765,324.6624755859375,89501900,0.0,0.0,0.0,SPY
325.93386041728087,326.56954847623047,318.8197002372289,319.72650146484375,68425600,0.0,0.0,0.0,SPY
321.0819772238855,324.2791608866959,320.31542571598345,321.0072021484375,60051900,0.0,0.0,0.0,SPY
320.96038991177545,323.1479527851314,320.0909907229253,320.3995056152344,63575000,0.0,0.0,0.0,SPY
320.6145847016271,322.74603116756344,318.4550940136081,322.1570739746094,55399300,0.0,0.0,0.0,SPY
323.39113666371156,323.4472251182587,320.7735803540991,323.25091552734375,49143900,0.0,0.0,0.0,SPY
319.8386891698035,320.633313534971,313.75283595551645,317.2772216796875,91473000,0.0,0.0,0.0,SPY
317.62308054104153,317.95961118922406,315.96838593315863,316.18341064453125,65994100,0.0,0.0,0.0,SPY
310.46214792470636,316.2114411488421,304.881120017363,305.3765869140625,127094300,0.0,0.0,0.0,SPY
305.61030350993144,311.67744083545017,303.90887808851886,308.48028564453125,90597700,0.0,0.0,0.0,SPY
306.8909953735249,308.20913059027316,301.58108123782773,305.2643737792969,120287300,0.0,0.0,0.0,SPY
308.6860046386719,310.7052458726611,305.9188413358158,308.6860046386719,86068300,0.0,0.0,0.0,SPY
311.9485735178558,316.2114663922025,308.77010476476823,314.1361083984375,93294200,0.0,0.0,0.0,SPY
318.65139194182245,325.27011340401964,317.46414854468395,321.15679931640625,126959700,0.0,0.0,0.0,SPY
326.48538169850815,329.24318689940026,326.13013589996984,327.42022705078125,82039700,0.0,0.0,0.0,SPY
327.1304952732943,328.60756721328016,324.9990485682245,327.34552001953125,74973000,0.0,0.0,0.0,SPY
340.25573172627907,340.6390218205,330.99140901794556,331.4588317871094,172304200,0.0,0.0,0.0,SPY
330.45847418911933,332.0383651155716,327.67265330020655,330.97265625,85552000,0.0,0.0,0.0,SPY
333.1789089218614,334.2633330551548,331.9262194564756,333.43133544921875,58649000,0.0,0.0,0.0,SPY
332.4123566561922,333.47809424047733,328.373845701629,330.19677734375,67546200,0.0,0.0,0.0,SPY
332.12255966232885,335.51605348547315,331.5990484502471,334.7681884765625,62892200,0.0,0.0,0.0,SPY
337.4604986695966,339.14320895750063,336.16104988533266,338.9468994140625,74541100,0.0,0.0,0.0,SPY
336.5163490268394,338.3393092353085,334.9925462371628,337.1239929199219,66111000,0.0,0.0,0.0,SPY
337.39505010740044,337.9466054590558,333.0293096223353,333.06671142578125,70591300,0.0,0.0,0.0,SPY
332.4310076348359,334.842896052107,331.07547048412533,334.4689636230469,59940900,0.0,0.0,0.0,SPY
334.207277257013,334.4129444149554,332.1038748127381,332.17864990234375,70417300,0.0,0.0,0.0,SPY
334.00162600088197,335.4412961750215,331.74864474090987,334.1698913574219,63230600,0.0,0.0,0.0,SPY
336.7406714963386,340.106120821583,335.88062965885445,339.5545654296875,62415900,0.0,0.0,0.0,SPY
339.4703537421106,339.4983979579088,337.92786481478373,339.0309753417969,45330900,0.0,0.0,0.0,SPY
340.1341885227969,340.45203257417427,338.9562740453472,339.97528076171875,28514100,0.0,0.0,0.0,SPY
339.1899745610818,339.4610877397467,335.76846519379984,338.47015380859375,83872700,0.0,0.0,0.0,SPY
341.75145580835846,343.7239660011634,341.1531410301764,342.172119140625,74231400,0.0,0.0,0.0,SPY
341.05029075724553,343.0508449905468,340.4706911992724,342.8919372558594,45927000,0.0,0.0,0.0,SPY
342.7890738139704,344.20069937126203,341.68596318749024,342.7984313964844,62882000,0.0,0.0,0.0,SPY
343.38740584752725,345.7525634765625,343.2939156053123,345.7525634765625,50749900,0.0,0.0,0.0,SPY
344.97654618014184,345.5374589746792,343.76125889965226,345.0419921875,48944300,0.0,0.0,0.0,SPY
343.76134469940587,346.62196928340217,343.7146138420349,346.0517272949219,42458900,0.0,0.0,0.0,SPY
346.7154851048424,346.874392855,342.1067038827679,342.94805908203125,74098300,0.0,0.0,0.0,SPY
341.56450224313346,343.89225845289496,340.68574517414294,342.8359069824219,57735400,0.0,0.0,0.0,SPY
341.12502971471093,342.84514156984005,339.5918983232926,342.4338073730469,57698600,0.0,0.0,0.0,SPY
344.62148297488704,345.7058787251982,340.7231644137251,340.9007873535156,69216200,0.0,0.0,0.0,SPY
343.4621166856744,345.5094299316406,342.07856406483916,345.5094299316406,63865300,0.0,0.0,0.0,SPY
345.72452570567435,346.9772150929157,344.8364111818905,346.0517272949219,58420500,0.0,0.0,0.0,SPY
347.7063742190196,348.19248351995736,346.87434818154395,347.98681640625,64119500,0.0,0.0,0.0,SPY
348.27789593982584,348.44687852655625,344.56950459854585,346.5973815917969,136542300,1.58,0.0,0.0,SPY
342.6449189270984,355.3097313629829,339.8847553662255,345.3581237792969,96386700,0.0,0.0,0.0,SPY
345.68666743639704,345.79932247871477,343.6400244320925,344.7760009765625,47949000,0.0,0.0,0.0,SPY
345.75237683388724,347.01040583440334,344.75721913719804,345.0858154296875,46201400,0.0,0.0,0.0,SPY
345.5646387753796,346.456539006664,344.9731997623888,346.4283752441406,26457900,0.0,0.0,0.0,SPY
349.00079166536955,349.7988032079543,348.3717913635743,349.4045104980469,39000400,0.0,0.0,0.0,SPY
350.9441720996381,351.12255215884386,348.1464473323094,348.7379150390625,53680500,0.0,0.0,0.0,SPY
349.5640699675113,350.27759016276275,348.84118095183555,349.2354736328125,49455300,0.0,0.0,0.0,SPY
349.03824723740405,351.742082461549,348.52190215189626,351.0097961425781,78520700,0.0,0.0,0.0,SPY
352.3523948839553,352.48384487733864,342.50407428116006,346.2312316894531,110210800,0.0,0.0,0.0,SPY
345.58341092427617,349.7142581765999,345.5364522226167,348.6158142089844,66426200,0.0,0.0,0.0,SPY
347.09496805959986,353.92028318581686,346.5410615794167,350.7000732421875,107997700,0.0,0.0,0.0,SPY
353.0940925087612,356.6616362990513,352.9157124541639,355.91058349609375,68766800,0.0,0.0,0.0,SPY
357.3095085352023,358.1544502833612,354.03299914862856,357.93853759765625,71677200,0.0,0.0,0.0,SPY
354.73708168217934,357.30007040492774,354.6150291428426,355.52569580078125,51034700,0.0,0.0,0.0,SPY
355.7133916996036,356.62402949769387,353.338123765647,355.6007080078125,52547700,0.0,0.0,0.0,SPY
355.52572188905367,357.5629680155594,354.73710771258374,356.5584411621094,45303600,0.0,0.0,0.0,SPY
357.30946680056815,357.816443250581,354.971788218514,355.30975341796875,49989100,0.0,0.0,0.0,SPY
353.676194118494,354.4835745207893,350.84093658723964,352.7185974121094,107160000,0.0,0.0,0.0,SPY
355.19700204958485,356.03257465085665,353.7042655217128,355.488037109375,51233300,0.0,0.0,0.0,SPY
357.7975260351682,361.25244258142817,357.4032334372129,360.4075012207031,61836100,0.0,0.0,0.0,SPY
360.97091366921416,361.40279630854224,359.80677306942795,360.7362060546875,47840100,0.0,0.0,0.0,SPY
358.8678524442278,360.63285784613646,358.48292861501795,359.4593200683594,52860500,0.0,0.0,0.0,SPY
360.2010856184717,361.2337761763517,355.3097584233107,360.8770446777344,70402000,0.0,0.0,0.0,SPY
361.834590693013,362.24767831859975,360.0789826096829,360.3136901855469,42665300,0.0,0.0,0.0,SPY
356.96204788835644,357.0559366459117,349.25425936186735,351.5074462890625,123351100,0.0,0.0,0.0,SPY
353.338184670447,358.5674767130166,352.8969619008814,354.530517578125,94198100,0.0,0.0,0.0,SPY
352.65284731045637,353.62923889213613,345.74304106824115,347.4329528808594,126765100,0.0,0.0,0.0,SPY
350.859652324358,354.2582133435265,347.7239626367599,353.21612548828125,75817600,0.0,0.0,0.0,SPY
356.42689113473466,359.77852193245957,353.3005990747994,358.2106628417969,64450700,0.0,0.0,0.0,SPY
359.04624650253754,360.2291817970051,357.20614721734137,358.4923400878906,52427100,0.0,0.0,0.0,SPY
359.5344016670273,362.61376354528085,358.6049689468629,362.56683349609375,47142600,0.0,0.0,0.0,SPY
364.45400393747553,364.707477852874,362.52001543999313,363.99395751953125,48669800,0.0,0.0,0.0,SPY
365.4585114474195,366.6696107252655,364.5948034956334,366.6226806640625,38365200,0.0,0.0,0.0,SPY
365.7776748693043,366.9794052088207,365.3646158786308,366.3785400390625,35551100,0.0,0.0,0.0,SPY
368.13418573343586,368.28440204119494,363.7967937061561,366.2189636230469,59154400,0.0,0.0,0.0,SPY
367.307973221504,367.7304583350288,364.36006085098506,366.8103942871094,42913300,0.0,0.0,0.0,SPY
366.00300039565195,368.86642136761486,365.9278779267351,368.6223449707031,50593300,0.0,0.0,0.0,SPY
369.8616542002089,370.0588292329784,367.580302971016,368.3031921386719,50972400,0.0,0.0,0.0,SPY
366.5381981735174,368.6411692205845,365.5148477667171,368.3876953125,52290600,0.0,0.0,0.0,SPY
365.75888039741807,367.57081593709944,364.0220386727568,366.81976318359375,59712800,0.0,0.0,0.0,SPY
368.0872189898378,368.3782541037328,365.72134819194525,366.1719970703125,83241000,0.0,0.0,0.0,SPY
363.3836019913869,365.78700492581214,363.083169461878,363.3554382324219,67414200,0.0,0.0,0.0,SPY
361.13044793627193,365.1580377369494,356.94327303732115,363.7967224121094,107284100,0.0,0.0,0.0,SPY
362.6982726954932,368.2373940120349,361.70311493677366,367.8055114746094,72433900,0.0,0.0,0.0,SPY
366.528727232895,367.90880886861413,357.4877871959212,358.9429626464844,146670500,0.0,0.0,0.0,SPY
360.839427681352,361.9941706014899,355.0937908908485,357.0934753417969,152701600,0.0,0.0,0.0,SPY
362.00361803064675,367.0076002112369,357.2906996388769,365.7495422363281,105348800,0.0,0.0,0.0,SPY
365.9748703527918,366.2095779508349,362.38853137849463,362.8955078125,79595300,0.0,0.0,0.0,SPY
362.19133725305664,363.16770010355685,357.9853673365039,358.0886535644531,119940200,0.0,0.0,0.0,SPY
357.90081994874896,360.5107665396438,349.1321500548677,353.6573181152344,183433000,0.0,0.0,0.0,SPY
357.1874384560624,361.2244267338161,349.84580583480533,360.1635437011719,152039600,0.0,0.0,0.0,SPY
361.13052514941546,363.9657828005093,358.0887236528226,358.370361328125,123149200,0.0,0.0,0.0,SPY
362.2476451955394,366.05929358697585,361.74066885579833,363.4869079589844,113633600,0.0,0.0,0.0,SPY
365.852828480909,367.4582204760823,364.4258165575139,365.7495422363281,109899400,0.0,0.0,0.0,SPY
368.2373873992892,371.4481707063066,367.77734110906044,369.4578552246094,86245000,0.0,0.0,0.0,SPY
368.0872116786863,370.0962936718245,367.270433881667,369.9554748535156,64653600,0.0,0.0,0.0,SPY
370.2088689156728,372.42452289911,368.0495710982374,372.1616516113281,73427200,0.0,0.0,0.0,SPY
372.78142961923,373.4949213092143,370.9131374611691,371.6923828125,73722500,0.0,0.0,0.0,SPY
370.396699882804,373.76709706492016,369.2419283532241,372.959716796875,97959300,0.0,0.0,0.0,SPY
370.3498163178297,372.4527871877105,366.84796870786806,367.5333251953125,115349100,0.0,0.0,0.0,SPY
367.22996674208673,368.82178866826683,364.65855545871983,366.85321044921875,113624500,1.278,0.0,0.0,SPY
367.37128722232336,371.1765923121428,367.3147752094019,369.7825622558594,73778600,0.0,0.0,0.0,SPY
369.1420652623813,370.60200680426976,366.08087340483155,366.8720703125,90686600,0.0,0.0,0.0,SPY
368.2848588250905,369.9331925922105,364.9599352903435,365.00701904296875,97588600,0.0,0.0,0.0,SPY
363.5565971751683,367.8610823031574,361.5974181666041,367.06048583984375,116128600,0.0,0.0,0.0,SPY
368.2190082678176,373.38065932679893,367.6162038619464,372.97564697265625,114409100,0.0,0.0,0.0,SPY
371.4874281073502,373.7009112131859,369.98980219608274,372.7872619628906,108107600,0.0,0.0,0.0,SPY
371.5062294862757,372.47639060854374,370.18753932464574,371.7982177734375,76262200,0.0,0.0,0.0,SPY
372.372820845445,374.8782922783741,372.3445648375223,373.3052978515625,112734200,0.0,0.0,0.0,SPY
375.2549762015052,377.39311911874,375.0477559351798,377.3365783691406,99682900,0.0,0.0,0.0,SPY
380.02104428678433,383.2988845613166,379.9457045223341,382.7525634765625,91684800,0.0,0.0,0.0,SPY
382.1875391861064,383.58154076285564,381.84843829941656,382.526611328125,62021000,0.0,0.0,0.0,SPY
382.35697517106036,383.3177080666355,381.8954508503425,382.9692077636719,55836300,0.0,0.0,0.0,SPY
384.2313582721413,384.8435908664563,383.2894531286832,384.7870788574219,57863100,0.0,0.0,0.0,SPY
384.66465077701025,387.7540984611643,384.54219851066523,387.58453369140625,61104600,0.0,0.0,0.0,SPY
386.9817474578698,387.9989924006899,386.36951484216655,387.7258605957031,56704900,0.0,0.0,0.0,SPY
387.6221873677804,389.50599748377465,387.2360028446422,388.8749084472656,56551000,0.0,0.0,0.0,SPY
388.8467105463141,389.9110680200317,387.00058440529887,387.5469055175781,61659900,0.0,0.0,0.0,SPY
389.7038508369247,391.98327408371046,389.65676707447835,391.7101135253906,60229800,0.0,0.0,0.0,SPY
393.00988937798735,393.63155017183914,391.578204023598,393.0193176269531,82037300,0.0,0.0,0.0,SPY
392.0774576226585,392.5295537103947,389.75095068896724,391.08843994140625,78498500,0.0,0.0,0.0,SPY
389.86397293859443,390.9754141421128,386.7368408708665,388.2250671386719,81851800,0.0,0.0,0.0,SPY
387.603413176734,392.10571882633735,387.4621044027784,391.89849853515625,66793000,0.0,0.0,0.0,SPY
391.72899612164275,392.56727686382516,387.2455178429115,388.31927490234375,97582800,0.0,0.0,0.0,SPY
388.88437270281685,393.9518269831813,388.80903293885234,392.529541015625,73209200,0.0,0.0,0.0,SPY
393.1889217488319,393.92360667889005,392.595516854426,393.3490295410156,52182400,0.0,0.0,0.0,SPY
393.65046684079044,393.8482876457861,392.115156634974,393.2642822265625,51303100,0.0,0.0,0.0,SPY
393.53746026612714,394.66775815034,392.6803229737885,393.1512756347656,51238900,0.0,0.0,0.0,SPY
395.9015817847707,396.2783380979677,392.24698518296486,395.65667724609375,78544300,0.0,0.0,0.0,SPY
393.3678210901347,394.22495815778495,392.1527554948216,393.0569763183594,85527000,0.0,0.0,0.0,SPY
395.06334081893385,395.4495254488588,393.40560700483616,393.9048156738281,68128300,0.0,0.0,0.0,SPY
391.89850873614796,392.39771734907873,387.75413154931385,391.4746398925781,101591200,0.0,0.0,0.0,SPY
393.1324170872847,393.3678933993313,391.03195803574835,391.59710693359375,60162200,0.0,0.0,0.0,SPY
391.67242030171866,394.85606442511505,389.6473299035696,394.7242126464844,74321400,0.0,0.0,0.0,SPY
395.49655484116664,398.2563299454914,394.8089537551282,397.59698486328125,67733800,0.0,0.0,0.0,SPY
397.954936371938,398.180984415608,393.5373988023426,393.65985107421875,81852400,0.0,0.0,0.0,SPY
389.1010444340772,391.14496262403316,386.23764457341196,390.14654541015625,116888000,0.0,0.0,0.0,SPY
387.3396522571492,388.62062942096463,380.52966790181773,381.8577575683594,134811000,0.0,0.0,0.0,SPY
383.4213168888968,388.3945746792143,383.3742043869847,386.44482421875,106394000,0.0,0.0,0.0,SPY
389.2046596444476,393.2360129578294,389.1764036367822,392.3788757324219,82201600,0.0,0.0,0.0,SPY
391.25797809234086,392.1998832039105,389.3458831209782,391.3804016113281,65129200,0.0,0.0,0.0,SPY
391.64422466258026,391.889129246641,387.84834733298607,388.00848388671875,59810200,0.0,0.0,0.0,SPY
383.2800699243787,387.17011418678516,381.7824153872815,386.99114990234375,106467100,0.0,0.0,0.0,SPY
387.87663878492657,392.42605804091795,387.75421522637936,391.15447998046875,78022200,0.0,0.0,0.0,SPY
392.65203771771803,393.9047877996224,390.3726431053814,390.83416748046875,76578700,0.0,0.0,0.0,SPY
393.0946873906276,395.90157505385287,392.8497828561144,394.8183898925781,51376700,0.0,0.0,0.0,SPY
395.91102237722225,396.26895097253737,393.3584671898967,393.94244384765625,57451400,0.0,0.0,0.0,SPY
394.5358201116805,395.2328207500578,393.4903191541145,394.7242126464844,43088600,0.0,0.0,0.0,SPY
395.7602775695416,396.27831387543944,394.6488077082524,394.931396484375,56707700,0.0,0.0,0.0,SPY
396.5137822074555,396.77751447975646,395.4023411130916,395.6378173828125,58520200,0.0,0.0,0.0,SPY
398.02085627662007,398.16213629668823,394.84664059888064,395.2893371582031,54216600,0.0,0.0,0.0,SPY
395.9486949997098,396.7587484407751,394.9314500039375,395.9110107421875,49097100,0.0,0.0,0.0,SPY
393.5749918572644,395.5906535171305,392.0961941767107,394.4415283203125,58138800,0.0,0.0,0.0,SPY
396.3066029754855,398.35054985595275,394.50756063917817,398.04913330078125,55938800,0.0,0.0,0.0,SPY
398.0397202031617,398.218684493066,396.7210586549191,397.6629638671875,51555000,0.0,0.0,0.0,SPY
398.52944924191434,398.62364549994356,395.9015547342712,397.7476806640625,47134300,0.0,0.0,0.0,SPY
398.595441218972,398.6708097330401,396.9282793397056,397.1543273925781,48436300,0.0,0.0,0.0,SPY
398.3882251175844,399.9612194878292,397.06013530364106,399.0004577636719,51020100,0.0,0.0,0.0,SPY
399.5561942652986,399.77281406304684,398.25636050014776,399.6597900390625,45570800,0.0,0.0,0.0,SPY
399.7728290285764,400.65822224248575,398.5201077229669,400.55462646484375,42358500,0.0,0.0,0.0,SPY
400.70530892833705,400.74296443887135,398.9345226146317,399.8199157714844,51508500,0.0,0.0,0.0,SPY
399.9611742218244,400.1872222514941,395.5248091715786,397.5875549316406,80386100,0.0,0.0,0.0,SPY
397.1731589457985,398.4447079080023,394.9596760849045,397.4557189941406,90949700,0.0,0.0,0.0,SPY
394.1445076208059,394.84378856528497,391.88600435592303,392.0939025878906,118676300,1.376,0.0,0.0,SPY
393.87044855585435,397.896101162333,393.0483147336762,397.70709228515625,72822000,0.0,0.0,0.0,SPY
397.6976019250541,400.67430383913756,396.9699438127283,399.833251953125,57700300,0.0,0.0,0.0,SPY
399.9089486389827,400.72162340871785,399.26636456448875,399.3514099121094,49445400,0.0,0.0,0.0,SPY
401.51545855030747,402.13912446530105,401.260293655465,401.7138977050781,45110300,0.0,0.0,0.0,SPY
402.46984508019256,403.59438160308866,402.13909395486314,403.1407775878906,58129500,0.0,0.0,0.0,SPY
403.6700067185887,404.12358190634677,402.46042482005504,403.9534912109375,53159600,0.0,0.0,0.0,SPY
404.3408670322205,404.98345099259103,403.63212708921424,404.1707763671875,35970500,0.0,0.0,0.0,SPY
403.70777235843684,405.1914084440255,403.6794239101195,404.5110168457031,64827900,0.0,0.0,0.0,SPY
405.2764334356827,406.9112707764298,405.21027744669584,406.7506103515625,53441000,0.0,0.0,0.0,SPY
407.92246875176187,410.2187797775898,406.83571084985425,409.85968017578125,57697700,0.0,0.0,0.0,SPY
409.91634263286466,410.1336999627239,406.35375304229035,409.11309814453125,68710400,0.0,0.0,0.0,SPY
409.80295158968175,410.84244276751843,407.7712358740549,410.5589294433594,63549500,0.0,0.0,0.0,SPY
405.1913986883966,407.97912100687654,404.0007062103237,407.21368408203125,97595200,0.0,0.0,0.0,SPY
408.7350765239626,411.862980043312,407.0151938914558,411.5605773925781,76238600,0.0,0.0,0.0,SPY
411.47547648469106,413.2898633053579,411.0407907571553,413.0346984863281,52889600,0.0,0.0,0.0,SPY
412.2410056318999,413.75299018145046,411.3621748862629,411.62677001953125,52911300,0.0,0.0,0.0,SPY
413.33715477106546,413.82856628563246,410.9841472419253,412.240966796875,64130400,0.0,0.0,0.0,SPY
410.889704712922,411.57009635669465,408.9146857783327,410.8330078125,55126400,0.0,0.0,0.0,SPY
412.02360412681094,412.0708419198892,407.21362594016955,407.6105041503906,75874700,0.0,0.0,0.0,SPY
402.74388835804916,407.67672013921884,398.75604328715184,401.59100341796875,147987000,0.0,0.0,0.0,SPY
402.26194455840874,408.6311747329397,401.4587000696617,407.3459777832031,99608200,0.0,0.0,0.0,SPY
408.5555692845411,410.7857530174931,407.2987495922263,410.64398193359375,64724400,0.0,0.0,0.0,SPY
410.82345372838665,411.74955095233435,409.83122936170827,411.50384521484375,47878500,0.0,0.0,0.0,SPY
413.45057673841876,416.0776386498609,412.7607548939521,415.7374572753906,63766600,0.0,0.0,0.0,SPY
415.1421373321051,416.7675157367504,415.0948995288935,416.758056640625,43719200,0.0,0.0,0.0,SPY
415.70915546600054,415.73750391705346,412.00479444239784,414.8586730957031,67397100,0.0,0.0,0.0,SPY
415.49172097815404,416.07760808361587,413.2521072446354,414.6884765625,52472400,0.0,0.0,0.0,SPY
415.6240294934238,417.49508457740393,415.6145703986713,416.4083557128906,47435300,0.0,0.0,0.0,SPY
413.8191715878536,415.8508874329399,413.68685959374056,414.38616943359375,68951200,0.0,0.0,0.0,SPY
416.11540632985003,416.67294497706865,413.15759358411316,413.5166931152344,58783300,0.0,0.0,0.0,SPY
414.3199839308309,417.00374278158887,412.10871844475656,416.8808898925781,58053900,0.0,0.0,0.0,SPY
415.58626960864797,416.85254838644363,414.59404506177066,414.8302917480469,46732200,0.0,0.0,0.0,SPY
416.0020792350527,417.54241229246264,415.68078719220455,417.4573669433594,38969700,0.0,0.0,0.0,SPY
417.77859545406943,418.5723807636953,417.4950821614651,418.1471252441406,46930000,0.0,0.0,0.0,SPY
418.1188092418464,418.4401012607653,417.0320802992992,417.8069763183594,41222600,0.0,0.0,0.0,SPY
418.2605651986251,419.04492033884367,417.57074333841376,418.32672119140625,43339300,0.0,0.0,0.0,SPY
419.4039879613032,419.460684854023,418.2699924294986,419.3661804199219,44034300,0.0,0.0,0.0,SPY
419.214995402262,420.76478743344114,418.3078162447479,420.6230163574219,38909400,0.0,0.0,0.0,SPY
421.07662700381144,421.40737812190287,420.5852442937966,421.38848876953125,39470300,0.0,0.0,0.0,SPY
420.0749672811697,422.51302045622305,418.50628578394316,422.3807373046875,73740000,0.0,0.0,0.0,SPY
419.8008879982905,420.4812795849451,416.5973980385413,419.6119079589844,92673900,0.0,0.0,0.0,SPY
418.59133598414286,420.16947659573736,414.7736101569021,415.019287109375,89351900,0.0,0.0,0.0,SPY
412.26936620357657,416.8714759805502,412.12762395635525,415.661865234375,92812200,0.0,0.0,0.0,SPY
416.0114847982682,419.300019895251,415.5200732817414,418.9692687988281,72008700,0.0,0.0,0.0,SPY
420.67021608067154,423.5713317106117,419.0448380610384,422.6546936035156,54973000,0.0,0.0,0.0,SPY
423.3257141113281,423.86436347828584,422.8059829360785,423.3257141113281,38744700,0.0,0.0,0.0,SPY
423.51467785054047,424.73368986008194,423.1366601211563,424.2139587402344,40529700,0.0,0.0,0.0,SPY
423.93050420468376,424.1667508989434,421.61530390416397,421.7098083496094,57829600,0.0,0.0,0.0,SPY
422.52241188185144,425.85821348870553,422.465714991887,425.480224609375,77235100,0.0,0.0,0.0,SPY
426.16059553268036,428.14507310164066,425.9148897955734,427.3512878417969,48357400,0.0,0.0,0.0,SPY
427.2567889227126,427.59697025044306,426.11336323068275,426.7181396484375,59300200,0.0,0.0,0.0,SPY
427.6631453535402,428.1828764625996,426.7086996324531,426.9449462890625,48721400,0.0,0.0,0.0,SPY
428.381336760152,429.07115852835,427.0489021800495,428.25848388671875,42501000,0.0,0.0,0.0,SPY
427.11510920943766,428.67433153379204,426.70874300135364,428.1545715332031,47170500,0.0,0.0,0.0,SPY
427.80492111979675,427.89942555759035,425.94329616621445,426.6236877441406,51671500,0.0,0.0,0.0,SPY
426.0851450683014,426.8222336757946,424.16679403068457,426.1040344238281,56181900,0.0,0.0,0.0,SPY
425.9055296923127,427.67265025884586,424.0344455896096,424.2801513671875,57970400,0.0,0.0,0.0,SPY
426.22683764625054,426.65206438636403,420.8120531124797,420.9349060058594,89948200,0.0,0.0,0.0,SPY
423.9588451213955,424.22344024271814,419.678027703506,422.01214599609375,83738600,0.0,0.0,0.0,SPY
423.46745203703034,423.67535027275136,418.8370227927414,419.7347717285156,78197100,0.0,0.0,0.0,SPY
